meter_number,value,timestamp
M113,54740516166,4/6/2023 10:44:59 AM
M114,55366041563,4/6/2023 10:44:59 AM
M115,50480764973,4/6/2023 10:44:59 AM
M116,45034995177,4/6/2023 10:44:59 AM
M117,50716295699,4/6/2023 10:44:59 AM
M118,60785229046,4/6/2023 10:44:59 AM
M119,54633938370,4/6/2023 10:44:59 AM
M120,49125308287,4/6/2023 10:44:59 AM
M121,55688307016,4/6/2023 10:44:59 AM
M122,46301376244,4/6/2023 10:44:59 AM
M123,47756604667,4/6/2023 10:44:59 AM
M124,52415679376,4/6/2023 10:44:59 AM
M125,53237737495,4/6/2023 10:44:59 AM
M126,54907428533,4/6/2023 10:44:59 AM
M127,52520587566,4/6/2023 10:44:59 AM
M128,55377120991,4/6/2023 10:44:59 AM
M129,48988108578,4/6/2023 10:44:59 AM
M130,50573321721,4/6/2023 10:44:59 AM
M131,59450052860,4/6/2023 10:44:59 AM
M132,52337259672,4/6/2023 10:44:59 AM
M133,48018535363,4/6/2023 10:44:59 AM
M134,46097285769,4/6/2023 10:44:59 AM
M135,53277726364,4/6/2023 10:44:59 AM
M136,61420098713,4/6/2023 10:44:59 AM
M137,49673796974,4/6/2023 10:44:59 AM
M138,50425971424,4/6/2023 10:44:59 AM
M139,55798405895,4/6/2023 10:44:59 AM
M140,57280925869,4/6/2023 10:44:59 AM
M141,51625101426,4/6/2023 10:44:59 AM
M142,52000139971,4/6/2023 10:44:59 AM
M143,47080887202,4/6/2023 10:44:59 AM
M144,58249559179,4/6/2023 10:44:59 AM
M145,52146718836,4/6/2023 10:44:59 AM
M146,47829509978,4/6/2023 10:44:59 AM
M147,55041326546,4/6/2023 10:44:59 AM
M148,54090070906,4/6/2023 10:44:59 AM
M149,44580608414,4/6/2023 10:44:59 AM
M150,57018092027,4/6/2023 10:44:59 AM
M1,54217702879,4/6/2023 10:59:59 AM
M2,51597162236,4/6/2023 10:59:59 AM
M3,54604455835,4/6/2023 10:59:59 AM
M4,55378436397,4/6/2023 10:59:59 AM
M5,55199573098,4/6/2023 10:59:59 AM
M6,53076911443,4/6/2023 10:59:59 AM
M7,57892573053,4/6/2023 10:59:59 AM
M8,49584211907,4/6/2023 10:59:59 AM
M9,47098838937,4/6/2023 10:59:59 AM
M10,57906796722,4/6/2023 10:59:59 AM
M11,50176337121,4/6/2023 10:59:59 AM
M12,58268065983,4/6/2023 10:59:59 AM
M13,47490391892,4/6/2023 10:59:59 AM
M14,49311236252,4/6/2023 10:59:59 AM
M15,53292117169,4/6/2023 10:59:59 AM
M16,62240186692,4/6/2023 10:59:59 AM
M17,45464683759,4/6/2023 10:59:59 AM
M18,56701802683,4/6/2023 10:59:59 AM
M19,52534361676,4/6/2023 10:59:59 AM
M20,52339537660,4/6/2023 10:59:59 AM
M21,55429718003,4/6/2023 10:59:59 AM
M22,54185330549,4/6/2023 10:59:59 AM
M23,51411402615,4/6/2023 10:59:59 AM
M24,58317198767,4/6/2023 10:59:59 AM
M25,52624343750,4/6/2023 10:59:59 AM
M26,52626455516,4/6/2023 10:59:59 AM
M27,58994706408,4/6/2023 10:59:59 AM
M28,56019329338,4/6/2023 10:59:59 AM
M29,57625708397,4/6/2023 10:59:59 AM
M30,50492581889,4/6/2023 10:59:59 AM
M31,52913694806,4/6/2023 10:59:59 AM
M32,52473281294,4/6/2023 10:59:59 AM
M33,54712671782,4/6/2023 10:59:59 AM
M34,45959694148,4/6/2023 10:59:59 AM
M35,50959028042,4/6/2023 10:59:59 AM
M36,59811206227,4/6/2023 10:59:59 AM
M37,52248801485,4/6/2023 10:59:59 AM
M38,57354980854,4/6/2023 10:59:59 AM
M39,49407499830,4/6/2023 10:59:59 AM
M40,58924813832,4/6/2023 10:59:59 AM
M41,54611220177,4/6/2023 10:59:59 AM
M42,48300034913,4/6/2023 10:59:59 AM
M43,48179357464,4/6/2023 10:59:59 AM
M44,58732669811,4/6/2023 10:59:59 AM
M45,52644073385,4/6/2023 10:59:59 AM
M46,52608978726,4/6/2023 10:59:59 AM
M47,54368824102,4/6/2023 10:59:59 AM
M48,60137360868,4/6/2023 10:59:59 AM
M49,50755623740,4/6/2023 10:59:59 AM
M50,50309129103,4/6/2023 10:59:59 AM
M51,56913303047,4/6/2023 10:59:59 AM
M52,48594451467,4/6/2023 10:59:59 AM
M53,54106638550,4/6/2023 10:59:59 AM
M54,56407433381,4/6/2023 10:59:59 AM
M55,52079235771,4/6/2023 10:59:59 AM
M56,58058755618,4/6/2023 10:59:59 AM
M57,45053574694,4/6/2023 10:59:59 AM
M58,50245011201,4/6/2023 10:59:59 AM
M59,55023445502,4/6/2023 10:59:59 AM
M60,60270376421,4/6/2023 10:59:59 AM
M61,45323831004,4/6/2023 10:59:59 AM
M62,54845654418,4/6/2023 10:59:59 AM
M63,47033397408,4/6/2023 10:59:59 AM
M64,52664763446,4/6/2023 10:59:59 AM
M65,57723931344,4/6/2023 10:59:59 AM
M66,61593941140,4/6/2023 10:59:59 AM
M67,57350336570,4/6/2023 10:59:59 AM
M68,57664801368,4/6/2023 10:59:59 AM
M69,62315698419,4/6/2023 10:59:59 AM
M70,47870198100,4/6/2023 10:59:59 AM
M71,53062381860,4/6/2023 10:59:59 AM
M72,51264711695,4/6/2023 10:59:59 AM
M73,52263805473,4/6/2023 10:59:59 AM
M74,52049366911,4/6/2023 10:59:59 AM
M75,55720457776,4/6/2023 10:59:59 AM
M76,55584390768,4/6/2023 10:59:59 AM
M77,49929603190,4/6/2023 10:59:59 AM
M78,51612980867,4/6/2023 10:59:59 AM
M79,49324507346,4/6/2023 10:59:59 AM
M80,55951169439,4/6/2023 10:59:59 AM
M81,59341967218,4/6/2023 10:59:59 AM
M82,53638939026,4/6/2023 10:59:59 AM
M83,53777472562,4/6/2023 10:59:59 AM
M84,54252432449,4/6/2023 10:59:59 AM
M85,44241798846,4/6/2023 10:59:59 AM
M86,53340078013,4/6/2023 10:59:59 AM
M87,50550509435,4/6/2023 10:59:59 AM
M88,49649814734,4/6/2023 10:59:59 AM
M89,52136767678,4/6/2023 10:59:59 AM
M90,48585230390,4/6/2023 10:59:59 AM
M91,51865558834,4/6/2023 10:59:59 AM
M92,60963545937,4/6/2023 10:59:59 AM
M93,52841329988,4/6/2023 10:59:59 AM
M94,49190796341,4/6/2023 10:59:59 AM
M95,51160789309,4/6/2023 10:59:59 AM
M96,57877755887,4/6/2023 10:59:59 AM
M97,58694900257,4/6/2023 10:59:59 AM
M98,56322283933,4/6/2023 10:59:59 AM
M99,48072337419,4/6/2023 10:59:59 AM
M100,52192746156,4/6/2023 10:59:59 AM
M101,53682231742,4/6/2023 10:59:59 AM
M102,44849489929,4/6/2023 10:59:59 AM
M103,52883280632,4/6/2023 10:59:59 AM
M104,50665263047,4/6/2023 10:59:59 AM
M105,51687073709,4/6/2023 10:59:59 AM
M106,50645099487,4/6/2023 10:59:59 AM
M107,51287584533,4/6/2023 10:59:59 AM
M108,51498452302,4/6/2023 10:59:59 AM
M109,58099245814,4/6/2023 10:59:59 AM
M110,59398082159,4/6/2023 10:59:59 AM
M111,54770399934,4/6/2023 10:59:59 AM
M112,48903706825,4/6/2023 10:59:59 AM
M113,56396344551,4/6/2023 10:59:59 AM
M114,55441521307,4/6/2023 10:59:59 AM
M115,51582449325,4/6/2023 10:59:59 AM
M116,46945059591,4/6/2023 10:59:59 AM
M117,51048431276,4/6/2023 10:59:59 AM
M118,62251482872,4/6/2023 10:59:59 AM
M119,55372311550,4/6/2023 10:59:59 AM
M120,50368808792,4/6/2023 10:59:59 AM
M121,56303619326,4/6/2023 10:59:59 AM
M122,47882788139,4/6/2023 10:59:59 AM
M123,47796091566,4/6/2023 10:59:59 AM
M124,53927042859,4/6/2023 10:59:59 AM
M125,54825627131,4/6/2023 10:59:59 AM
M126,55019952214,4/6/2023 10:59:59 AM
M127,53127341999,4/6/2023 10:59:59 AM
M128,57021740573,4/6/2023 10:59:59 AM
M129,49793108574,4/6/2023 10:59:59 AM
M130,52075985513,4/6/2023 10:59:59 AM
M131,61543096754,4/6/2023 10:59:59 AM
M132,54464582884,4/6/2023 10:59:59 AM
M133,49367886691,4/6/2023 10:59:59 AM
M134,46316628479,4/6/2023 10:59:59 AM
M135,55333850757,4/6/2023 10:59:59 AM
M136,63097721676,4/6/2023 10:59:59 AM
M137,50824360696,4/6/2023 10:59:59 AM
M138,51035007308,4/6/2023 10:59:59 AM
M139,55902402190,4/6/2023 10:59:59 AM
M140,58959903839,4/6/2023 10:59:59 AM
M141,53067957211,4/6/2023 10:59:59 AM
M142,53287036422,4/6/2023 10:59:59 AM
M143,47150435880,4/6/2023 10:59:59 AM
M144,59853837466,4/6/2023 10:59:59 AM
M145,54048803721,4/6/2023 10:59:59 AM
M146,49468472936,4/6/2023 10:59:59 AM
M147,55155425176,4/6/2023 10:59:59 AM
M148,54800551863,4/6/2023 10:59:59 AM
M149,44967086167,4/6/2023 10:59:59 AM
M150,59068972239,4/6/2023 10:59:59 AM
M1,54674633688,4/6/2023 11:14:59 AM
M2,52525980010,4/6/2023 11:14:59 AM
M3,55731619934,4/6/2023 11:14:59 AM
M4,56623291198,4/6/2023 11:14:59 AM
M5,57196933580,4/6/2023 11:14:59 AM
M6,55136374420,4/6/2023 11:14:59 AM
M7,59514147228,4/6/2023 11:14:59 AM
M8,50559149579,4/6/2023 11:14:59 AM
M9,47392330196,4/6/2023 11:14:59 AM
M10,58691265272,4/6/2023 11:14:59 AM
M11,50669450770,4/6/2023 11:14:59 AM
M12,58735495119,4/6/2023 11:14:59 AM
M13,49198556380,4/6/2023 11:14:59 AM
M14,49351057101,4/6/2023 11:14:59 AM
M15,55331310225,4/6/2023 11:14:59 AM
M16,63756558466,4/6/2023 11:14:59 AM
M17,46642359488,4/6/2023 11:14:59 AM
M18,57779960996,4/6/2023 11:14:59 AM
M19,53733279065,4/6/2023 11:14:59 AM
M20,53756301425,4/6/2023 11:14:59 AM
M21,55502759654,4/6/2023 11:14:59 AM
M22,56157067365,4/6/2023 11:14:59 AM
M23,53112459816,4/6/2023 11:14:59 AM
M24,59565404389,4/6/2023 11:14:59 AM
M25,53108613703,4/6/2023 11:14:59 AM
M26,52926283941,4/6/2023 11:14:59 AM
M27,59009124605,4/6/2023 11:14:59 AM
M28,57558539889,4/6/2023 11:14:59 AM
M29,58448695410,4/6/2023 11:14:59 AM
M30,50856266552,4/6/2023 11:14:59 AM
M31,53047357204,4/6/2023 11:14:59 AM
M32,53061899908,4/6/2023 11:14:59 AM
M33,55324544836,4/6/2023 11:14:59 AM
M34,47438714307,4/6/2023 11:14:59 AM
M35,52601245543,4/6/2023 11:14:59 AM
M36,60605029241,4/6/2023 11:14:59 AM
M37,53554309147,4/6/2023 11:14:59 AM
M38,59330416120,4/6/2023 11:14:59 AM
M39,51091960606,4/6/2023 11:14:59 AM
M40,59068016495,4/6/2023 11:14:59 AM
M41,55644122198,4/6/2023 11:14:59 AM
M42,50015906980,4/6/2023 11:14:59 AM
M43,49484861605,4/6/2023 11:14:59 AM
M44,59708433105,4/6/2023 11:14:59 AM
M45,54541902765,4/6/2023 11:14:59 AM
M46,54265638942,4/6/2023 11:14:59 AM
M47,55812581055,4/6/2023 11:14:59 AM
M48,61101829877,4/6/2023 11:14:59 AM
M49,51382149264,4/6/2023 11:14:59 AM
M50,52376547456,4/6/2023 11:14:59 AM
M51,57680574276,4/6/2023 11:14:59 AM
M52,50480085247,4/6/2023 11:14:59 AM
M53,55461549607,4/6/2023 11:14:59 AM
M54,56755718698,4/6/2023 11:14:59 AM
M55,53317884015,4/6/2023 11:14:59 AM
M56,59742541701,4/6/2023 11:14:59 AM
M57,46166391676,4/6/2023 11:14:59 AM
M58,50895136336,4/6/2023 11:14:59 AM
M59,57022630502,4/6/2023 11:14:59 AM
M60,62140943487,4/6/2023 11:14:59 AM
M61,46439739519,4/6/2023 11:14:59 AM
M62,54987841362,4/6/2023 11:14:59 AM
M63,47419788969,4/6/2023 11:14:59 AM
M64,53621739754,4/6/2023 11:14:59 AM
M65,59769734779,4/6/2023 11:14:59 AM
M66,62753285806,4/6/2023 11:14:59 AM
M67,58541982154,4/6/2023 11:14:59 AM
M68,59443626062,4/6/2023 11:14:59 AM
M69,63943907136,4/6/2023 11:14:59 AM
M70,48238555510,4/6/2023 11:14:59 AM
M71,54224502193,4/6/2023 11:14:59 AM
M72,53019849735,4/6/2023 11:14:59 AM
M73,52302984887,4/6/2023 11:14:59 AM
M74,52857427500,4/6/2023 11:14:59 AM
M75,56569288661,4/6/2023 11:14:59 AM
M76,57499175469,4/6/2023 11:14:59 AM
M77,51020448091,4/6/2023 11:14:59 AM
M78,51938285934,4/6/2023 11:14:59 AM
M79,51274680271,4/6/2023 11:14:59 AM
M80,55972114599,4/6/2023 11:14:59 AM
M81,60171175307,4/6/2023 11:14:59 AM
M82,54306553307,4/6/2023 11:14:59 AM
M83,54070857126,4/6/2023 11:14:59 AM
M84,55652032505,4/6/2023 11:14:59 AM
M85,44470168602,4/6/2023 11:14:59 AM
M86,54254736267,4/6/2023 11:14:59 AM
M87,51123118310,4/6/2023 11:14:59 AM
M88,50476053586,4/6/2023 11:14:59 AM
M89,52583057466,4/6/2023 11:14:59 AM
M90,50380522863,4/6/2023 11:14:59 AM
M91,52518357668,4/6/2023 11:14:59 AM
M92,62641119582,4/6/2023 11:14:59 AM
M93,54594897549,4/6/2023 11:14:59 AM
M94,51177034579,4/6/2023 11:14:59 AM
M95,51182322392,4/6/2023 11:14:59 AM
M96,58188541842,4/6/2023 11:14:59 AM
M97,58797492630,4/6/2023 11:14:59 AM
M98,58390127767,4/6/2023 11:14:59 AM
M99,48238434993,4/6/2023 11:14:59 AM
M100,53296828572,4/6/2023 11:14:59 AM
M101,54664704190,4/6/2023 11:14:59 AM
M102,45917329164,4/6/2023 11:14:59 AM
M103,54493479282,4/6/2023 11:14:59 AM
M104,51475665863,4/6/2023 11:14:59 AM
M105,51775194191,4/6/2023 11:14:59 AM
M106,52031551249,4/6/2023 11:14:59 AM
M107,51323314715,4/6/2023 11:14:59 AM
M108,52496323697,4/6/2023 11:14:59 AM
M109,58589609373,4/6/2023 11:14:59 AM
M110,60418118401,4/6/2023 11:14:59 AM
M111,56525937019,4/6/2023 11:14:59 AM
M112,50107504400,4/6/2023 11:14:59 AM
M113,58135951251,4/6/2023 11:14:59 AM
M114,55602588957,4/6/2023 11:14:59 AM
M115,52477548046,4/6/2023 11:14:59 AM
M116,47962169238,4/6/2023 11:14:59 AM
M117,51153228284,4/6/2023 11:14:59 AM
M118,64378207193,4/6/2023 11:14:59 AM
M119,57202444373,4/6/2023 11:14:59 AM
M120,52262016752,4/6/2023 11:14:59 AM
M121,57302254491,4/6/2023 11:14:59 AM
M122,48548382881,4/6/2023 11:14:59 AM
M123,48108428288,4/6/2023 11:14:59 AM
M124,54207683101,4/6/2023 11:14:59 AM
M125,54987622977,4/6/2023 11:14:59 AM
M126,56326469392,4/6/2023 11:14:59 AM
M127,55226433225,4/6/2023 11:14:59 AM
M128,58946177103,4/6/2023 11:14:59 AM
M129,50458591889,4/6/2023 11:14:59 AM
M130,53284828114,4/6/2023 11:14:59 AM
M131,62428350384,4/6/2023 11:14:59 AM
M132,56329465672,4/6/2023 11:14:59 AM
M133,49943147689,4/6/2023 11:14:59 AM
M134,46481134055,4/6/2023 11:14:59 AM
M135,56245454447,4/6/2023 11:14:59 AM
M136,63885531378,4/6/2023 11:14:59 AM
M137,51918944362,4/6/2023 11:14:59 AM
M138,51542863078,4/6/2023 11:14:59 AM
M139,57832255669,4/6/2023 11:14:59 AM
M140,59202854777,4/6/2023 11:14:59 AM
M141,54740882654,4/6/2023 11:14:59 AM
M142,55253804578,4/6/2023 11:14:59 AM
M143,49009583416,4/6/2023 11:14:59 AM
M144,60898645100,4/6/2023 11:14:59 AM
M145,55067351209,4/6/2023 11:14:59 AM
M146,50908158199,4/6/2023 11:14:59 AM
M147,56682551308,4/6/2023 11:14:59 AM
M148,55747060485,4/6/2023 11:14:59 AM
M149,46477856137,4/6/2023 11:14:59 AM
M150,60228551176,4/6/2023 11:14:59 AM
M1,55030848439,4/6/2023 11:29:59 AM
M2,53774443357,4/6/2023 11:29:59 AM
M3,57189291804,4/6/2023 11:29:59 AM
M4,57144158088,4/6/2023 11:29:59 AM
M5,57456684188,4/6/2023 11:29:59 AM
M6,56650817625,4/6/2023 11:29:59 AM
M7,61118121434,4/6/2023 11:29:59 AM
M8,50761240695,4/6/2023 11:29:59 AM
M9,49197370703,4/6/2023 11:29:59 AM
M10,60249841129,4/6/2023 11:29:59 AM
M11,51761685945,4/6/2023 11:29:59 AM
M12,58903436128,4/6/2023 11:29:59 AM
M13,50932730477,4/6/2023 11:29:59 AM
M14,49629213125,4/6/2023 11:29:59 AM
M15,57465461437,4/6/2023 11:29:59 AM
M16,64991587869,4/6/2023 11:29:59 AM
M17,48599312871,4/6/2023 11:29:59 AM
M18,59068579586,4/6/2023 11:29:59 AM
M19,55620229385,4/6/2023 11:29:59 AM
M20,54843301980,4/6/2023 11:29:59 AM
M21,56569959126,4/6/2023 11:29:59 AM
M22,56903669959,4/6/2023 11:29:59 AM
M23,53732781122,4/6/2023 11:29:59 AM
M24,60217977072,4/6/2023 11:29:59 AM
M25,54158155156,4/6/2023 11:29:59 AM
M26,52930889913,4/6/2023 11:29:59 AM
M27,59582680407,4/6/2023 11:29:59 AM
M28,58497443075,4/6/2023 11:29:59 AM
M29,59018504646,4/6/2023 11:29:59 AM
M30,52909653183,4/6/2023 11:29:59 AM
M31,54956740742,4/6/2023 11:29:59 AM
M32,54208120947,4/6/2023 11:29:59 AM
M33,55603188875,4/6/2023 11:29:59 AM
M34,48984242846,4/6/2023 11:29:59 AM
M35,53623733886,4/6/2023 11:29:59 AM
M36,60975969487,4/6/2023 11:29:59 AM
M37,54416125558,4/6/2023 11:29:59 AM
M38,60943539942,4/6/2023 11:29:59 AM
M39,51600838997,4/6/2023 11:29:59 AM
M40,60382996263,4/6/2023 11:29:59 AM
M41,56202388224,4/6/2023 11:29:59 AM
M42,51663382781,4/6/2023 11:29:59 AM
M43,49593580387,4/6/2023 11:29:59 AM
M44,60810025297,4/6/2023 11:29:59 AM
M45,56586699757,4/6/2023 11:29:59 AM
M46,55780521791,4/6/2023 11:29:59 AM
M47,56632131182,4/6/2023 11:29:59 AM
M48,61857713482,4/6/2023 11:29:59 AM
M49,53495414770,4/6/2023 11:29:59 AM
M50,54027568052,4/6/2023 11:29:59 AM
M51,58284951217,4/6/2023 11:29:59 AM
M52,52036527052,4/6/2023 11:29:59 AM
M53,56928347041,4/6/2023 11:29:59 AM
M54,57185627637,4/6/2023 11:29:59 AM
M55,54631886281,4/6/2023 11:29:59 AM
M56,60054402661,4/6/2023 11:29:59 AM
M57,47214558267,4/6/2023 11:29:59 AM
M58,51217322282,4/6/2023 11:29:59 AM
M59,57946819833,4/6/2023 11:29:59 AM
M60,62353508440,4/6/2023 11:29:59 AM
M61,47184495174,4/6/2023 11:29:59 AM
M62,55882339148,4/6/2023 11:29:59 AM
M63,48628943925,4/6/2023 11:29:59 AM
M64,55334333644,4/6/2023 11:29:59 AM
M65,61262544428,4/6/2023 11:29:59 AM
M66,64778397181,4/6/2023 11:29:59 AM
M67,59920151363,4/6/2023 11:29:59 AM
M68,60185793820,4/6/2023 11:29:59 AM
M69,64012583453,4/6/2023 11:29:59 AM
M70,49004610014,4/6/2023 11:29:59 AM
M71,55985200017,4/6/2023 11:29:59 AM
M72,55146425926,4/6/2023 11:29:59 AM
M73,54240937104,4/6/2023 11:29:59 AM
M74,53565689576,4/6/2023 11:29:59 AM
M75,58418185149,4/6/2023 11:29:59 AM
M76,57929304882,4/6/2023 11:29:59 AM
M77,52522161995,4/6/2023 11:29:59 AM
M78,52640708698,4/6/2023 11:29:59 AM
M79,53262934976,4/6/2023 11:29:59 AM
M80,56194925916,4/6/2023 11:29:59 AM
M81,62149455715,4/6/2023 11:29:59 AM
M82,55275528583,4/6/2023 11:29:59 AM
M83,55985156441,4/6/2023 11:29:59 AM
M84,56817505183,4/6/2023 11:29:59 AM
M85,46226588593,4/6/2023 11:29:59 AM
M86,55806787643,4/6/2023 11:29:59 AM
M87,51396738725,4/6/2023 11:29:59 AM
M88,51949415673,4/6/2023 11:29:59 AM
M89,54077448554,4/6/2023 11:29:59 AM
M90,50620845862,4/6/2023 11:29:59 AM
M91,53600543614,4/6/2023 11:29:59 AM
M92,63269644676,4/6/2023 11:29:59 AM
M93,56662475260,4/6/2023 11:29:59 AM
M94,51352240018,4/6/2023 11:29:59 AM
M95,52719774294,4/6/2023 11:29:59 AM
M96,58435352581,4/6/2023 11:29:59 AM
M97,59547376829,4/6/2023 11:29:59 AM
M98,58552827334,4/6/2023 11:29:59 AM
M99,50115796610,4/6/2023 11:29:59 AM
M100,53443018745,4/6/2023 11:29:59 AM
M101,56601070209,4/6/2023 11:29:59 AM
M102,47457654038,4/6/2023 11:29:59 AM
M103,55585725769,4/6/2023 11:29:59 AM
M104,51945454843,4/6/2023 11:29:59 AM
M105,52884343906,4/6/2023 11:29:59 AM
M106,53206676301,4/6/2023 11:29:59 AM
M107,52491307980,4/6/2023 11:29:59 AM
M108,53609371402,4/6/2023 11:29:59 AM
M109,60108145383,4/6/2023 11:29:59 AM
M110,62041286078,4/6/2023 11:29:59 AM
M111,57277261722,4/6/2023 11:29:59 AM
M112,50771349987,4/6/2023 11:29:59 AM
M113,58643529518,4/6/2023 11:29:59 AM
M114,55793356184,4/6/2023 11:29:59 AM
M115,54379890598,4/6/2023 11:29:59 AM
M116,48144765421,4/6/2023 11:29:59 AM
M117,52147927835,4/6/2023 11:29:59 AM
M118,65682737950,4/6/2023 11:29:59 AM
M119,57871431448,4/6/2023 11:29:59 AM
M120,53649931764,4/6/2023 11:29:59 AM
M121,58494922818,4/6/2023 11:29:59 AM
M122,49853196207,4/6/2023 11:29:59 AM
M123,48393625658,4/6/2023 11:29:59 AM
M124,55771324156,4/6/2023 11:29:59 AM
M125,56709843302,4/6/2023 11:29:59 AM
M126,58157540352,4/6/2023 11:29:59 AM
M127,57019237305,4/6/2023 11:29:59 AM
M128,61063584973,4/6/2023 11:29:59 AM
M129,52560914235,4/6/2023 11:29:59 AM
M130,55232208445,4/6/2023 11:29:59 AM
M131,64102682047,4/6/2023 11:29:59 AM
M132,56811577490,4/6/2023 11:29:59 AM
M133,51467431929,4/6/2023 11:29:59 AM
M134,48554388501,4/6/2023 11:29:59 AM
M135,57939538881,4/6/2023 11:29:59 AM
M136,64006284513,4/6/2023 11:29:59 AM
M137,52226512850,4/6/2023 11:29:59 AM
M138,52540360416,4/6/2023 11:29:59 AM
M139,57993982219,4/6/2023 11:29:59 AM
M140,59829291948,4/6/2023 11:29:59 AM
M141,55359679558,4/6/2023 11:29:59 AM
M142,56005605516,4/6/2023 11:29:59 AM
M143,50234136850,4/6/2023 11:29:59 AM
M144,62377342863,4/6/2023 11:29:59 AM
M145,56472429802,4/6/2023 11:29:59 AM
M146,51717185984,4/6/2023 11:29:59 AM
M147,57120340313,4/6/2023 11:29:59 AM
M148,56741708494,4/6/2023 11:29:59 AM
M149,46525209039,4/6/2023 11:29:59 AM
M150,61394444870,4/6/2023 11:29:59 AM
M1,55842204000,4/6/2023 11:44:59 AM
M2,54896527333,4/6/2023 11:44:59 AM
M3,58864608361,4/6/2023 11:44:59 AM
M4,57218450535,4/6/2023 11:44:59 AM
M5,59049735924,4/6/2023 11:44:59 AM
M6,56724317140,4/6/2023 11:44:59 AM
M7,61863720045,4/6/2023 11:44:59 AM
M8,51287176413,4/6/2023 11:44:59 AM
M9,50765046065,4/6/2023 11:44:59 AM
M10,60486804891,4/6/2023 11:44:59 AM
M11,52068021808,4/6/2023 11:44:59 AM
M12,59973220951,4/6/2023 11:44:59 AM
M13,50948334922,4/6/2023 11:44:59 AM
M14,50616815326,4/6/2023 11:44:59 AM
M15,59378505501,4/6/2023 11:44:59 AM
M16,66060245910,4/6/2023 11:44:59 AM
M17,49739657303,4/6/2023 11:44:59 AM
M18,59431621773,4/6/2023 11:44:59 AM
M19,56838894332,4/6/2023 11:44:59 AM
M20,55907917065,4/6/2023 11:44:59 AM
M21,57031203524,4/6/2023 11:44:59 AM
M22,57000559428,4/6/2023 11:44:59 AM
M23,55019281215,4/6/2023 11:44:59 AM
M24,61773505271,4/6/2023 11:44:59 AM
M25,55293270460,4/6/2023 11:44:59 AM
M26,53194648009,4/6/2023 11:44:59 AM
M27,61572656652,4/6/2023 11:44:59 AM
M28,59268865460,4/6/2023 11:44:59 AM
M29,61139349685,4/6/2023 11:44:59 AM
M30,54580647585,4/6/2023 11:44:59 AM
M31,55135831001,4/6/2023 11:44:59 AM
M32,55996537850,4/6/2023 11:44:59 AM
M33,57681406471,4/6/2023 11:44:59 AM
M34,49053073467,4/6/2023 11:44:59 AM
M35,53955864654,4/6/2023 11:44:59 AM
M36,62396296492,4/6/2023 11:44:59 AM
M37,54557306112,4/6/2023 11:44:59 AM
M38,62086844985,4/6/2023 11:44:59 AM
M39,52132385057,4/6/2023 11:44:59 AM
M40,60427470919,4/6/2023 11:44:59 AM
M41,57303995479,4/6/2023 11:44:59 AM
M42,52304020428,4/6/2023 11:44:59 AM
M43,49798279599,4/6/2023 11:44:59 AM
M44,62729318800,4/6/2023 11:44:59 AM
M45,57155307333,4/6/2023 11:44:59 AM
M46,57573980762,4/6/2023 11:44:59 AM
M47,57965088087,4/6/2023 11:44:59 AM
M48,62974437768,4/6/2023 11:44:59 AM
M49,55170003898,4/6/2023 11:44:59 AM
M50,54491236249,4/6/2023 11:44:59 AM
M51,60278234365,4/6/2023 11:44:59 AM
M52,52480526267,4/6/2023 11:44:59 AM
M53,58170166811,4/6/2023 11:44:59 AM
M54,57411698450,4/6/2023 11:44:59 AM
M55,56573284949,4/6/2023 11:44:59 AM
M56,60881236813,4/6/2023 11:44:59 AM
M57,48283183447,4/6/2023 11:44:59 AM
M58,52391230355,4/6/2023 11:44:59 AM
M59,58662311103,4/6/2023 11:44:59 AM
M60,64046067929,4/6/2023 11:44:59 AM
M61,47938587933,4/6/2023 11:44:59 AM
M62,57180070018,4/6/2023 11:44:59 AM
M63,49966081459,4/6/2023 11:44:59 AM
M64,55486377693,4/6/2023 11:44:59 AM
M65,62994872101,4/6/2023 11:44:59 AM
M66,66060316762,4/6/2023 11:44:59 AM
M67,61284084754,4/6/2023 11:44:59 AM
M68,61240514326,4/6/2023 11:44:59 AM
M69,64637549313,4/6/2023 11:44:59 AM
M70,49426248005,4/6/2023 11:44:59 AM
M71,57647780228,4/6/2023 11:44:59 AM
M72,56564610116,4/6/2023 11:44:59 AM
M73,54626168462,4/6/2023 11:44:59 AM
M74,53750373865,4/6/2023 11:44:59 AM
M75,58924226146,4/6/2023 11:44:59 AM
M76,58383252444,4/6/2023 11:44:59 AM
M77,53285039908,4/6/2023 11:44:59 AM
M78,53697830486,4/6/2023 11:44:59 AM
M79,55252689310,4/6/2023 11:44:59 AM
M80,57540974554,4/6/2023 11:44:59 AM
M81,63521105516,4/6/2023 11:44:59 AM
M82,55977728152,4/6/2023 11:44:59 AM
M83,56440607301,4/6/2023 11:44:59 AM
M84,57612605732,4/6/2023 11:44:59 AM
M85,47676878151,4/6/2023 11:44:59 AM
M86,56116206689,4/6/2023 11:44:59 AM
M87,52541978228,4/6/2023 11:44:59 AM
M88,53240577449,4/6/2023 11:44:59 AM
M89,55861969062,4/6/2023 11:44:59 AM
M90,52759418702,4/6/2023 11:44:59 AM
M91,55677080229,4/6/2023 11:44:59 AM
M92,63456997587,4/6/2023 11:44:59 AM
M93,58427179084,4/6/2023 11:44:59 AM
M94,51414143436,4/6/2023 11:44:59 AM
